Chr1	0	999999	-0.034313604
Chr1	1000000	1999999	0.125535196
Chr1	2000000	2999999	0.01613731
Chr1	3000000	3999999	0.008174369
Chr1	4000000	4999999	-0.027210524
Chr1	5000000	5999999	-0.033035785
Chr1	6000000	6999999	-0.042340623
Chr1	7000000	7999999	-0.048953358
Chr1	8000000	8999999	-0.03680413
Chr1	9000000	9999999	-0.044139297
Chr1	10000000	10999999	-0.039199894
Chr1	11000000	11999999	0.018028787
Chr1	12000000	12999999	-0.039800556
Chr1	13000000	13999999	-0.027197929
Chr1	14000000	14999999	-0.035674602
Chr1	15000000	15999999	-0.051704988
Chr1	16000000	16999999	-0.027548275
Chr1	17000000	17999999	-0.029298935
Chr1	18000000	18999999	-0.030648556
Chr1	19000000	19999999	-0.009203389
Chr1	20000000	20999999	0.01178176
Chr1	21000000	21999999	-0.037174476
Chr1	22000000	22999999	-0.027827774
Chr1	23000000	23999999	-0.02876048
Chr1	24000000	24999999	0.039707318
Chr1	25000000	25999999	0.012753284
Chr1	26000000	26999999	0.257213189
Chr1	27000000	27999999	-0.024187544
Chr1	28000000	28999999	-0.013264558
Chr1	29000000	29999999	-0.022796891
Chr1	30000000	30999999	-0.036442654
Chr1	31000000	31999999	-0.019652155
Chr1	32000000	32999999	-0.058618257
Chr1	33000000	33999999	0.020299767
Chr1	34000000	34999999	-0.032127105
Chr1	35000000	35999999	-0.023081366
Chr1	36000000	36999999	-0.027803062
Chr1	37000000	37999999	-0.042365664
Chr1	38000000	38999999	-0.046007207
Chr1	39000000	39999999	-0.040281176
Chr1	40000000	40999999	-0.055193567
Chr1	41000000	41999999	-0.023009711
Chr1	42000000	42999999	-0.046454975
Chr1	43000000	43999999	-0.050000721
Chr1	44000000	44999999	-0.033836988
Chr1	45000000	45999999	-0.041843515
Chr1	46000000	46999999	-0.040960444
Chr1	47000000	47999999	-0.048718393
Chr1	48000000	48999999	-0.027982583
Chr1	49000000	49999999	-0.0415808
Chr1	50000000	50999999	-0.032486162
Chr1	51000000	51999999	-0.045114949
Chr1	52000000	52999999	-0.024403713
Chr1	53000000	53999999	-0.025233917
Chr1	54000000	54999999	-0.037789775
Chr1	55000000	55999999	-0.019051948
Chr1	56000000	56999999	-0.041598429
Chr1	57000000	57999999	-0.036494862
Chr1	58000000	58999999	-0.020873261
Chr1	59000000	59999999	-0.027937631
Chr1	60000000	60999999	0.476976037
Chr1	61000000	61999999	-0.028641376
Chr1	62000000	62999999	-0.030939562
Chr1	63000000	63999999	-0.030507781
Chr1	64000000	64999999	-0.043499033
Chr1	65000000	65999999	-0.039851542
Chr1	66000000	66999999	-0.050423875
Chr1	67000000	67999999	-0.006289089
Chr1	68000000	68999999	-0.034165619
Chr1	69000000	69999999	-0.054506133
Chr1	70000000	70999999	-0.04267901
Chr1	71000000	71999999	0.286365443
Chr1	72000000	72999999	0.005441081
Chr1	73000000	73999999	-0.01705549
Chr1	74000000	74999999	-0.03929594
Chr1	75000000	75999999	-0.015404925
Chr1	76000000	76999999	-0.030609735
Chr1	77000000	77999999	0.067041984
Chr1	78000000	78999999	-0.044606642
Chr1	79000000	79999999	-0.018022418
Chr1	80000000	80999999	-0.050954919
Chr1	81000000	81999999	-0.044314971
Chr1	82000000	82999999	-0.051514726
Chr1	83000000	83999999	0.020074001
Chr1	84000000	84999999	-0.051450648
Chr1	85000000	85999999	-0.035303274
Chr1	86000000	86999999	-0.03037592
Chr1	87000000	87999999	-0.043327859
Chr1	88000000	88999999	-0.032717248
Chr1	89000000	89999999	-0.055619248
Chr1	90000000	90999999	-0.055910094
Chr1	91000000	91999999	-0.023795719
Chr1	92000000	92999999	-0.022416745
Chr1	93000000	93999999	-0.043489455
Chr1	94000000	94999999	-0.03229358
Chr1	95000000	95999999	-0.02146824
Chr1	96000000	96999999	-0.038447836
Chr1	97000000	97999999	-0.044596459
Chr1	98000000	98999999	-0.050146603
Chr1	99000000	99999999	-0.039901185
Chr1	100000000	100999999	0.003093296
Chr1	101000000	101999999	-0.0433815
Chr1	102000000	102999999	0.236693108
Chr1	103000000	103999999	-0.036844594
Chr1	104000000	104999999	-0.04578917
Chr1	105000000	105999999	-0.014320672
Chr1	106000000	106999999	-0.020345473
Chr1	107000000	107999999	-0.037313991
Chr1	108000000	108999999	-0.00781834
Chr1	109000000	109999999	-0.042719267
Chr1	110000000	110999999	-0.058155613
Chr1	111000000	111999999	-0.038636682
Chr1	112000000	112999999	0.019948189
Chr1	113000000	113999999	-0.006117037
Chr1	114000000	114999999	-0.015935175
Chr1	115000000	115999999	-0.044066983
Chr1	116000000	116999999	-0.055597266
Chr1	117000000	117999999	-0.022143255
Chr1	118000000	118073833	0
Chr10	0	999999	-0.026815565
Chr10	1000000	1999999	-0.055203434
Chr10	2000000	2999999	-0.038495503
Chr10	3000000	3999999	-0.014507367
Chr10	4000000	4999999	0.06276056
Chr10	5000000	5999999	-0.028547128
Chr10	6000000	6999999	-0.028838748
Chr10	7000000	7999999	-0.032184648
Chr10	8000000	8999999	-0.027775019
Chr10	9000000	9999999	0.01900815
Chr10	10000000	10999999	-0.049491325
Chr10	11000000	11999999	-0.029297312
Chr10	12000000	12999999	-0.010137222
Chr10	13000000	13999999	-0.002282699
Chr10	14000000	14999999	-0.034504572
Chr10	15000000	15999999	-0.018323589
Chr10	16000000	16999999	-0.020128237
Chr10	17000000	17999999	0.028481802
Chr10	18000000	18999999	-0.021610325
Chr10	19000000	19999999	-0.010753458
Chr10	20000000	20999999	-0.018530502
Chr10	21000000	21999999	-0.023030999
Chr10	22000000	22999999	0.032921731
Chr10	23000000	23999999	-0.002443007
Chr10	24000000	24999999	-0.035956057
Chr10	25000000	25999999	-0.031922553
Chr10	26000000	26999999	-0.029297822
Chr10	27000000	27999999	-0.005006667
Chr10	28000000	28999999	0.026708247
Chr10	29000000	29999999	0.104646145
Chr10	30000000	30999999	-0.001507399
Chr10	31000000	31999999	-0.007243316
Chr10	32000000	32999999	0.000118754
Chr10	33000000	33999999	-0.015442325
Chr10	34000000	34999999	0.005377997
Chr10	35000000	35999999	-0.047742541
Chr10	36000000	36999999	-0.048850342
