Chr8	0	999999	10690
Chr8	1000000	1999999	13272
Chr8	2000000	2999999	12666
Chr8	3000000	3999999	11197
Chr8	4000000	4999999	9076
Chr8	5000000	5999999	11627
Chr8	6000000	6999999	15451
Chr8	7000000	7999999	16075
Chr8	8000000	8999999	15416
Chr8	9000000	9999999	14933
Chr8	10000000	10999999	12019
Chr8	11000000	11999999	16351
Chr8	12000000	12999999	16710
Chr8	13000000	13999999	15541
Chr8	14000000	14999999	11254
Chr8	15000000	15999999	17265
Chr8	16000000	16999999	11146
Chr8	17000000	17999999	10431
Chr8	18000000	18999999	13503
Chr8	19000000	19999999	14551
Chr8	20000000	20999999	14240
Chr8	21000000	21999999	15650
Chr8	22000000	22999999	10835
Chr8	23000000	23999999	9456
Chr8	24000000	24999999	12497
Chr8	25000000	25999999	9878
Chr8	26000000	26999999	13815
Chr8	27000000	27999999	6562
Chr8	28000000	28999999	9523
Chr8	29000000	29999999	15688
Chr8	30000000	30999999	15860
Chr8	31000000	31999999	9888
Chr8	32000000	32999999	12973
Chr8	33000000	33999999	13497
Chr8	34000000	34999999	9514
Chr8	35000000	35999999	12944
Chr8	36000000	36999999	15596
Chr8	37000000	37999999	10121
Chr8	38000000	38999999	9737
Chr8	39000000	39999999	11088
Chr8	40000000	40999999	12058
Chr8	41000000	41999999	13579
Chr8	42000000	42999999	15930
Chr8	43000000	43999999	13268
Chr8	44000000	44999999	15080
Chr8	45000000	45999999	13222
Chr8	46000000	46999999	11884
Chr8	47000000	47999999	13986
Chr8	48000000	48999999	9241
Chr8	49000000	49999999	13836
Chr8	50000000	50999999	11175
Chr8	51000000	51999999	10574
Chr8	52000000	52999999	11981
Chr8	53000000	53999999	12854
Chr8	54000000	54999999	12275
Chr8	55000000	55999999	9585
Chr8	56000000	56999999	12285
Chr8	57000000	57999999	13712
Chr8	58000000	58999999	13663
Chr8	59000000	59999999	10884
Chr8	60000000	60999999	14359
Chr8	61000000	61999999	9033
Chr8	62000000	62999999	12465
Chr8	63000000	63999999	7732
Chr8	64000000	64999999	7833
Chr8	65000000	65999999	7108
Chr8	66000000	66999999	11893
Chr8	67000000	67999999	16310
Chr8	68000000	68999999	17138
Chr8	69000000	69999999	14267
Chr8	70000000	70999999	11863
Chr8	71000000	71999999	17256
Chr8	72000000	72999999	12766
Chr8	73000000	73999999	18025
Chr8	74000000	74999999	8657
Chr8	75000000	75999999	15200
Chr8	76000000	76999999	15947
Chr8	77000000	77999999	15971
Chr8	78000000	78999999	13869
Chr8	79000000	79999999	11529
Chr8	80000000	80999999	17614
Chr8	81000000	81999999	19713
Chr8	82000000	82999999	10933
Chr8	83000000	83999999	12128
Chr8	84000000	84999999	18738
Chr8	85000000	85999999	14111
Chr8	86000000	86999999	14552
Chr8	87000000	87999999	9117
Chr8	88000000	88999999	16620
Chr8	89000000	89999999	18035
Chr8	90000000	90999999	15594
Chr8	91000000	91999999	14092
Chr8	92000000	92999999	15290
Chr8	93000000	93999999	12406
Chr8	94000000	94999999	13228
Chr8	95000000	95999999	15237
Chr8	96000000	96999999	15973
Chr8	97000000	97999999	13775
Chr8	98000000	98999999	12319
Chr8	99000000	99999999	10273
Chr8	100000000	100999999	11014
Chr8	101000000	101999999	11117
Chr8	102000000	102999999	14816
Chr8	103000000	103999999	15243
Chr8	104000000	104999999	13265
Chr8	105000000	105999999	14238
Chr8	106000000	106999999	10857
Chr8	107000000	107999999	5889
Chr8	108000000	108999999	7781
Chr8	109000000	109999999	10876
Chr8	110000000	110999999	10371
Chr8	111000000	111999999	9674
Chr8	112000000	112999999	13323
Chr8	113000000	113999999	14385
Chr8	114000000	114999999	10759
Chr8	115000000	115999999	9463
Chr8	116000000	116999999	11057
Chr8	117000000	117999999	16545
Chr8	118000000	118999999	13652
Chr8	119000000	119999999	14108
Chr8	120000000	120999999	13266
Chr8	121000000	121999999	8220
Chr8	122000000	122999999	13785
Chr8	123000000	123999999	14037
Chr8	124000000	124999999	14096
Chr8	125000000	125999999	11695
Chr8	126000000	126999999	15237
Chr8	127000000	127999999	12960
Chr8	128000000	128999999	10878
Chr8	129000000	129999999	14294
Chr8	130000000	130999999	13499
Chr8	131000000	131999999	11450
Chr8	132000000	132999999	9783
Chr8	133000000	133999999	13938
Chr8	134000000	134999999	11050
Chr8	135000000	135999999	16596
Chr8	136000000	136999999	10998
Chr8	137000000	137999999	10891
Chr8	138000000	138999999	12084
Chr8	139000000	139999999	13276
Chr8	140000000	140999999	13842
Chr8	141000000	141999999	12379
Chr8	142000000	142999999	15141
